Coffee A,Coffee B,Coffee C,Coffee D
0.2552335177973628,0.23135420509667282,0.17927778916444628,0.33413448794151807
0.2159578231292517,0.23109013605442177,0.2300965986394558,0.3228554421768708
0.252201266713582,0.20372765657987332,0.24253929157870044,0.30153178512784423
0.2532878151260504,0.16456311095866918,0.21707147144572114,0.3650776024695592
0.2945670645616737,0.2383429598254396,0.12271030676421511,0.34437966884867155
0.19203269735567186,0.19996947206555576,0.2112011647426266,0.3967966658361458
0.2348329752953813,0.20223523093447904,0.23057867883995703,0.3323531149301826
0.26563372661347157,0.20609602215025,0.22078127231251227,0.3074889789237662
0.16485383316447144,0.20963123462150818,0.21613822550296713,0.4093767067110532
0.17663209603635135,0.2087475975561082,0.22109189155997666,0.3935284148475638
0.20319515181876371,0.1785004592134925,0.23946670934105183,0.3788376796266919
0.18296557390607077,0.19841332168297357,0.1999792462984338,0.4186418581125219
0.20873565426170465,0.1603529411764706,0.18645631967072546,0.44445508489109925
0.21398543849972423,0.1876587240301526,0.20252605258319545,0.39582978488692777
0.14984745603310448,0.21821618232546475,0.19952224207655414,0.43241411956487663
0.16141174406691647,0.23107656519725484,0.19915601448360068,0.408355676252228
0.2633713614875842,0.1908315391898927,0.2142354922451775,0.3315616070773456
0.20000621416770487,0.2334971722549362,0.23690156519349065,0.32959504838386827
0.2393884396525906,0.20835669362084458,0.23952710392333032,0.3127277628032345
0.25496134817563393,0.1617202270518597,0.1940594354624967,0.38925898931000974
0.20758000286281603,0.17572238758859132,0.22748504650503115,0.3892125630435615
0.20551286310588635,0.16320772638214498,0.19553394667348156,0.4357454638384871
0.18479127349864677,0.16298220686123913,0.2708576914636822,0.3813688281764319
0.19149979649979648,0.19984940984940985,0.19850950636664927,0.41014128728414445
0.16827482778684988,0.24905750221398626,0.22388974945695483,0.3587779205422091
0.2471859619801353,0.16254144307261242,0.15444163341771877,0.43583096152953354
0.29871291931406707,0.17202445856391338,0.21434600669536108,0.3149166154266585
0.26241731386892675,0.22669211970824873,0.17700792218534153,0.33388264423748293
0.20006571859513034,0.21474752765827818,0.19704476220196301,0.3881419915446285
0.23244082332761581,0.20790214816629912,0.20122363799722293,0.3584333905088622
0.2609205053449951,0.20644185293164885,0.1753193391642371,0.3573183025591189
0.21058170090778786,0.1858829431438127,0.24828499761108458,0.3552503583373149
0.17431022278848365,0.2328986834421617,0.24754242536851231,0.34524866840084234
0.16700109890109893,0.24987087912087913,0.22825659340659343,0.35487142857142856
0.19718993144635574,0.1949416603079807,0.2122608282914461,0.39560757995421747
0.21610587304966694,0.2323751736163914,0.19678457374007727,0.3547343795938644
0.23677415301095808,0.20335591133004924,0.17983826781944307,0.3800316678395496
0.21704410523500425,0.2055408773000338,0.21271124516130063,0.36470377230366136
0.3305201841445422,0.2551360928140092,0.12419223109978797,0.2901514919416607
0.1913163207163207,0.19006267806267807,0.19136980056980057,0.42725120065120065
0.12987027538288043,0.20409189130197533,0.15409436501873475,0.5119434682964095
0.20088069683577908,0.2532045580572863,0.21948438806709347,0.32643035703984113
0.2108832012565146,0.25722206753765975,0.17193385450132076,0.35996087670450494
0.19304431429137314,0.20337355629120335,0.2114786294315706,0.3921034999858529
0.2909434358370529,0.15028136951541207,0.24928373358160594,0.3094914610659292
0.21232601612073398,0.15891425141485166,0.24256536900474476,0.3861943634596696
0.22518889545526616,0.22301993603880393,0.18512599498171084,0.366665173524219
0.2707928848044625,0.23206560530185547,0.16232024256218125,0.3348212673315007
0.19900553041729513,0.17079681103210514,0.23874624721683546,0.39145141133376427
0.20358710860230614,0.208115115549766,0.2461907013396375,0.3421070745082903
0.20150687928448335,0.1914535911616232,0.26215234677380467,0.3448871827800888
0.18965685328185328,0.22262364864864864,0.21665572715572715,0.3710637709137709
0.22788306714323545,0.18200739302772964,0.2050202882671326,0.3850892515619023
0.22523124098124098,0.23465428090428092,0.21253884078884078,0.3275756373256373
0.23552580478605825,0.2151442308123515,0.27078846277075636,0.2785415016308339
0.2803107871720117,0.21006457725947522,0.17874650145772591,0.33087813411078715
0.2345007502230806,0.17062023534492943,0.2422433452717101,0.3526356691602799
0.2438989867359625,0.18169955412643368,0.19359248796090386,0.38080897117670004
0.1748378088077336,0.20958216970998927,0.19129788757608307,0.424282133906194
0.20778615052042523,0.21164830035176632,0.2052578786211649,0.3753076705066436
0.2503104961400156,0.21844281331613793,0.16877555510850706,0.36247113543533943
0.17088603372342676,0.22445065394703315,0.2207162651188326,0.3839470472107075
0.21339429064322685,0.2757171527150251,0.13130297790191411,0.37958557873983406
0.16332623602747443,0.2268916314163992,0.18059058846210546,0.4291915440940208
0.23743425443951757,0.14981506329927383,0.18460845061371378,0.42814223164749476
0.2535629450843569,0.19222992241393044,0.2158463771925632,0.33836075530914944
0.22303411072833937,0.2130238324383718,0.2149844633723657,0.3489575934609231
0.1987164502164502,0.20651067821067823,0.20744372294372293,0.3873291486291486
0.1693294205220082,0.2497131874026206,0.16768601057444255,0.4132713815009287
0.2242111237643726,0.1701348255078828,0.22154442614728215,0.38410962458046244
0.25323232323232325,0.19380498866213153,0.19267656153370438,0.36028612657184084
0.2398472388955582,0.24801910764305724,0.14304941976790714,0.3690842336934774
0.2542728129480472,0.19094814317354686,0.1923528336087938,0.3624262102696121
0.22220888355342136,0.178859543817527,0.22267587034813927,0.37625570228091243
0.24150762449891308,0.15837808779242535,0.24119786801220558,0.358916419696456
0.24055512989662314,0.13302756892230577,0.2422480302235504,0.3841692709575206
0.19307211870255347,0.19211318150448586,0.2524782608695652,0.36233643892339545
0.18020679286207236,0.22732808340727595,0.22730809425219362,0.3651570294784581
0.1935328422721182,0.15041444014119032,0.25767830587966145,0.3983744117070301
0.18790558770678084,0.2874510398499022,0.19508526901326567,0.32955810343005126
0.22138314673831916,0.19288317659352142,0.24608728168383343,0.339646394984326
0.22784800384800385,0.1592948532948533,0.1952202982202982,0.41763684463684464
0.2353001443001443,0.20535882635882635,0.22244877344877345,0.3368922558922559
0.17248093413610655,0.22536553548622518,0.2101231527093596,0.3920303776683087
0.18353494029190626,0.20649085950169546,0.18795223352498894,0.4220219666814094
0.17444905366865437,0.21933022210699163,0.22624454455103277,0.3799761796733212
0.24315572024874352,0.22283723059885852,0.16184364085526876,0.37216340829712924
0.24540097194205027,0.20946567638608718,0.2239469710862522,0.32118638058561033
0.251984793917567,0.1656576476744544,0.16994536276048883,0.41241219564748977
0.19707976190476192,0.24706428571428574,0.2286357142857143,0.32722023809523815
0.22038096876647087,0.21890750647910712,0.20150881131256196,0.3592027134418601
0.20874130708001676,0.1903952660242983,0.25206158357771263,0.34880184331797237
0.18871212169078155,0.1815736926349487,0.2690955171542301,0.3606186685200396
0.18835726067305014,0.2720363729837414,0.17991999228841332,0.3596863740547951
0.24584411350747198,0.15621515847718398,0.1866782575099005,0.4112624705054435
0.2095361178369653,0.20422376916868445,0.1816844901802529,0.4045556228140974
0.2465720537965436,0.2304091826540806,0.14915536164515758,0.37386340190421824
0.25627491990585055,0.24399124867338237,0.17803344940460655,0.3217003820161605
0.2542823796185141,0.19978958249966655,0.15643640789649194,0.38949162998532744
0.14048841158841158,0.21497552447552448,0.25305284715284715,0.3914832167832168
0.17834559033149489,0.21320534835278865,0.1914498101345213,0.4169992511811952
0.18843837535014005,0.2345854341736695,0.21827591036414568,0.35870028011204486
0.18270008316806347,0.18609728530910796,0.27373755144691103,0.35746508007591754
0.19094175824175824,0.19964505494505497,0.21881585557299843,0.39059733124018836
0.20937691999876873,0.1964133756066529,0.2063429269143555,0.38786677748022286
0.21095918163071245,0.16655186372632236,0.20802332964615705,0.4144656249968082
0.21923639455782315,0.18691043083900227,0.25411791383219956,0.33973526077097504
0.2391156638448564,0.19243400880916411,0.19765853058026972,0.3707917967657098
0.2902377331773292,0.14077955376260137,0.18283075619934588,0.38615195686072357
0.24360519480519482,0.21754285714285715,0.21000606060606064,0.3288458874458875
0.2514174864425873,0.24399225961244575,0.1623459126911355,0.3422443412538315
0.21063169363769516,0.19525852891794376,0.2378502482763548,0.3562595291680063
0.20682526638458845,0.18860889769364347,0.22478305247796773,0.3797827834438004
0.20922532114784625,0.1885155077665838,0.16042593147327727,0.4418332396122927
0.22439606500348186,0.22623868387934884,0.204135236034213,0.34523001508295625
0.19535273995800312,0.18014424882845936,0.24438499504288977,0.3801180161706477
0.2555030232388723,0.2298689626283966,0.16736413637357034,0.3472638777591608
0.16664276680862045,0.19797868112014455,0.23392677764872885,0.4014517744225061
0.2374754293777064,0.24767228107123745,0.2010373529064231,0.313814936644633
0.2249657968450538,0.25260990712074305,0.1911951201533245,0.33122917588087863
0.2135461888915813,0.188197000834232,0.2204920341017763,0.37776477617241033
0.20913316029255774,0.18227013394439176,0.21674429693420358,0.39185240882884703
0.21717757102841137,0.23606342537014807,0.19470628251300523,0.3520527210884354
0.21652797471189733,0.17394412859483416,0.1616657883279098,0.4478621083653588
0.23538135530232795,0.23964653494136778,0.17527537785288547,0.3496967319034188
0.29502473575242455,0.15826413860738803,0.15298877628854746,0.39372234935163997
0.21272108843537416,0.2515263605442177,0.2022831632653061,0.33346938775510204
0.19622953697608078,0.20811257406188285,0.1667772657450077,0.42888062321702874
0.2545455485942415,0.23194779740296542,0.1970840286043252,0.3164226253984679
0.17077101845522896,0.24559221918432445,0.22050324675324676,0.3631335156071998
0.23164622866690535,0.21316222102876237,0.18385119544893982,0.37134035485539246
0.25408843537414966,0.18941043083900228,0.16229478458049884,0.3942063492063492
0.22822295461835987,0.21702434658559538,0.17997240148510102,0.37478029731094376
0.18916476861014675,0.25714399922131015,0.11983087288969642,0.4338603592788467
0.22261145409269326,0.2560122475760006,0.23496373524757436,0.2864125630837318
0.2424752945080471,0.18331949560311928,0.22202339472374316,0.35218181516509045
0.1928808417473128,0.13782189536775008,0.22674461485906827,0.44255264802586886
0.18783597649586148,0.22125987237000064,0.19043785935426802,0.4004662917798698
0.27604475857996985,0.20183224704351463,0.18787608843946874,0.33424690593704676
0.17056336996336996,0.19464981684981686,0.20323296703296703,0.4315538461538462
0.2100916288823132,0.1573751347857365,0.22362202926504038,0.40891120706690987
0.20711021273374214,0.217076871829813,0.21112897267014916,0.3646839427662957
0.1895854776693286,0.1929631765749778,0.1813142561372375,0.4361370896184561
0.2609278278112865,0.12986314687818448,0.2532898041807816,0.3559192211297475
0.20658316182906344,0.17611165519362237,0.19383459891656613,0.423470584060748
0.19777117425917734,0.24218201754385965,0.20673549683031106,0.3533113113666519
0.23177302436125963,0.16703132161955692,0.21948476360241065,0.3817108904167728
0.20124358130348913,0.17289949528198378,0.24068114987930656,0.3851757735352206
0.2499094045674788,0.20919886299317553,0.20005913562183816,0.34083259681750755
0.2682118932118932,0.21797709797709797,0.17755857505857506,0.33625243375243374
0.16804673267908565,0.20412927758515997,0.24789254862784274,0.3799314411079117
0.20235052641746354,0.15884568724041342,0.22335724910653917,0.41544653723558383
0.26878391205179425,0.19736059250084498,0.16245424592549418,0.3714012495218666
0.2312130407718643,0.25934173669467786,0.14763460939931528,0.36181061313414253
0.18444925389510644,0.20230901177675373,0.22554354107234295,0.38769819325579696
0.19297588126159554,0.2603974953617811,0.20416141001855287,0.3424652133580705
0.23535493045281666,0.19834222268847956,0.1601882242469977,0.40611462261170606
0.24783654360786317,0.28121811583881895,0.16600176843029033,0.3049435721230276
0.2748826777087647,0.21957280883367838,0.21388267770876468,0.29166183574879223
0.20472171289998228,0.15180335279554538,0.23522475897557227,0.4082501753289001
0.17243448490507313,0.16751758481170245,0.2868527855586679,0.3731951447245565
0.2436226676923541,0.21282169630601686,0.19228049534669747,0.35127514065493165
0.18708369142754525,0.26968449762054414,0.18652557754717225,0.3567062334047384
0.22289410589410588,0.20360389610389612,0.1931215451215451,0.38038045288045286
0.2363934426229508,0.17602758261774654,0.18195966692688006,0.4056193078324226
0.2637217643467643,0.22583485958485958,0.20509201116343975,0.3053513649049363
0.2803119210262067,0.18487002701288413,0.19354696140410427,0.3412710905568048
0.2862769171529279,0.1828351796451527,0.125123974408341,0.40576392879357837
0.2046302330455992,0.19999123458907375,0.24110787172011663,0.35427066064521046
0.23994550547491722,0.23312791783380016,0.1636117477293948,0.3633148289618878
0.21819831380828192,0.1952974293165542,0.2374142760552497,0.34908998081991416
0.19538683476411384,0.22964728048949648,0.18183238033588667,0.393133504410503
0.23643569233685513,0.23869359392615208,0.14826754911057238,0.37660316462642046
0.21901283742695965,0.2628424727144183,0.17888894920789222,0.33925574065072983
0.2197732300428064,0.17582475965787905,0.17595487730532658,0.42844713299398796
0.18247583419619895,0.17922882639144036,0.17838540588084661,0.4599099335315141
0.2391462515978645,0.17362953175856402,0.20939436907178843,0.377829847571783
0.23644667097608274,0.19710224089635855,0.15104244774833012,0.41540864037922864
0.17196164549821952,0.19693921073092,0.24456899379429353,0.38653014997656693
0.23113263162407818,0.1964936093485013,0.2274109643857543,0.34496279464166624
0.21152729708484186,0.16781276779486498,0.23833886914449573,0.3823210659757974
0.1635405645818873,0.23810850242262102,0.19400969048405248,0.4043412425114392
0.23259410430839,0.18571579743008315,0.1912517006802721,0.39043839758125476
0.1881796707901489,0.21744666599793555,0.1920499736282653,0.40232368958365017
0.2773333098061359,0.1739829192546584,0.20048101355166573,0.34820275738754003
0.23431890537153696,0.23124927388085284,0.2172557930452667,0.3171760277023435
0.2515292003593891,0.19858734437171097,0.17879514824797846,0.3710883070209216
0.25458291062652083,0.21652049100163634,0.13945438707633828,0.3894422112955046
0.25002870525259285,0.19027587822014053,0.19300059477342849,0.36669482175383816
0.2400175605125771,0.2019761509254865,0.1415329852871381,0.41647330327479826
0.2102544794188862,0.22902009685230024,0.16557130750605326,0.39515411622276025
0.16265858279651385,0.23641812555260833,0.16238697739042568,0.4385363142604522
0.18938613213718344,0.23960163269120377,0.17754397452841522,0.39346826064319756
0.2124574897152537,0.15316249899169154,0.2424436355569896,0.3919363757360652
0.28543422989428613,0.11686866369724659,0.24475789030987743,0.35293921609858986
0.21503174603174605,0.21529365079365076,0.23993650793650795,0.3297380952380953
0.2001061925798009,0.2102089408313613,0.23804050997549664,0.35164435661334115
0.223809126984127,0.16766812169312173,0.23825767195767197,0.3702650793650794
0.18881663849750427,0.21023338282681495,0.23263682117583875,0.368313157499842
0.18395789965407952,0.26395382839684867,0.18752453580336578,0.364563736145706
0.20627256547165013,0.20796745486905668,0.20805481094039446,0.3777051687188987
0.1943908960713472,0.22094922370862222,0.17883014354066987,0.4058297366793608
0.21091056094568975,0.22552202520352407,0.19196375599420099,0.3716036578565853
0.16308039263732937,0.21581286593539645,0.17789170474364704,0.44321503668362716
0.1866880341880342,0.22203241203241203,0.18024891774891777,0.411030636030636
0.2522777336042642,0.21941077441077442,0.2302962570309509,0.29801523495401044
0.23114076755163343,0.19826605595875546,0.2628073595900421,0.3077858168995691
0.23708931738992717,0.20147619575546405,0.19812403125329955,0.36331045560130926
0.19691553251735477,0.16634042747533798,0.2518300717025941,0.38491396830471325
0.218208692268116,0.1822340848427283,0.16988695038454943,0.4296702725046062
0.20236310892172962,0.24475267286991426,0.21238781244298485,0.34049640576537127
0.22127740396858045,0.18321523819317936,0.1783719417837065,0.4171354160545337
0.1789267285861713,0.2204136812619785,0.23774290066903953,0.3629166894828107
0.241142316017316,0.18213906926406925,0.1813301948051948,0.3953884199134199
0.23961257621328097,0.17046317451711868,0.2501373811173214,0.3397868681522788
0.22539677584662388,0.18645144667029165,0.24971982229732992,0.33843195518575464
0.22788091646915176,0.2350247791424262,0.1788334650099356,0.3582608393784864
0.2268095238095238,0.1510892857142857,0.17291666666666666,0.4491845238095238
0.22706629318394023,0.2193921568627451,0.19829505135387487,0.3552464985994398
0.13900846599007435,0.21990774008846237,0.23572787153086983,0.4053559223905935
0.23218182009645963,0.18511321370653525,0.23271096859796553,0.34999399759903965
0.22208142567371777,0.20136371100164202,0.1919108470974597,0.38464401622718053
0.2450440672546934,0.16290845271110926,0.1946661453663351,0.3973813346678622
0.21777266881595406,0.19026143790849676,0.2239188673372913,0.3680470259382579
0.24216385281385283,0.18634123376623377,0.17776872294372292,0.39372619047619045
0.21833609385783298,0.20597791580400276,0.20158109040717737,0.3741048999309869
0.19735311648837486,0.18402751351991475,0.21130853037539968,0.40731083961631076
0.210008325008325,0.15639443889443888,0.223982128982129,0.4096151071151071
0.1457267812086988,0.20820461372101406,0.21844935720293165,0.42761924786735556
0.2040849237718803,0.19431259175607002,0.26944765669113496,0.3321548277809147
0.1990681818181818,0.25279653679653685,0.14960606060606063,0.39852922077922076
0.25469426406926404,0.15466702741702743,0.18805393217893218,0.4025847763347763
0.20585580461692873,0.17194538307126128,0.20448235195717632,0.4177164603546336
0.20390334296245627,0.15602761278130736,0.2283767242609607,0.41169231999527567
0.246118648018648,0.20317582417582417,0.24461132201132202,0.30609420579420576
0.2720981103552532,0.19256976568405137,0.21748813303099018,0.3178439909297052
0.25684038072335946,0.17305536470430088,0.2053072746689768,0.36479697990336285
0.2318472732552001,0.19579175905395418,0.19456028402491818,0.37780068366592756
0.14732087373239042,0.27842223486906215,0.22215464991042508,0.35210224148812247
0.21187518485655132,0.1722071050642479,0.19737322948503072,0.41854448059417004
0.17526064308687653,0.2445952548369635,0.171714155035818,0.40842994704034197
0.2394272512357619,0.23554134301474727,0.2301109115470818,0.29492049420240907
0.2279267897635245,0.219648850016197,0.17753709102688695,0.37488726919339166
0.2423205809894748,0.25080704114730845,0.20834361464406925,0.29852876321914756
0.2505145414580845,0.17131408115554814,0.18125839925073783,0.39691297813562954
0.23464570854636316,0.1911871224655206,0.19511360414710432,0.3790535648410119
0.21263823104999574,0.22450479585773703,0.2090147695441813,0.35384220354808593
0.1735431075444802,0.21239295707723987,0.21617958666492837,0.3978843487133516
0.20510160975678216,0.16974829130001545,0.2466226685192202,0.3785274304239822
0.2341947380767189,0.24119728385001918,0.20901418077212738,0.3155937973011346
0.14391931170794095,0.24527314099689404,0.19222011836940334,0.4185874289257617
0.23603931370980644,0.18657326827707568,0.17343102436943425,0.4039563936436837
0.22914490527393752,0.1920747567844342,0.18577828981054786,0.39300204813108036
0.176027657190522,0.22351586510851196,0.2192008154328149,0.3812556622681511
0.19766496418291601,0.21871363285505085,0.18620870935861092,0.3974126936034223
0.20928527255057866,0.23274484868872625,0.18935462496686986,0.3686152537938252
0.293876024432534,0.22583224878273922,0.13859999417876998,0.34169173260595676
0.25430476644098937,0.18732656017872737,0.22205143089624513,0.33631724248403816
0.20697985347985345,0.16870545141133375,0.26051756087050204,0.3637971342383107
0.19690893023876216,0.2852619381085768,0.19923536081099105,0.31859377084167
0.21696681889539032,0.20666105323248182,0.1949163693449408,0.3814557585271871
0.22435336169207137,0.23337681673165545,0.1731817322462484,0.3690880893300248
0.22442262935540966,0.19145643191409784,0.19716484586907929,0.38695609286141325
0.20264505853544695,0.20615504317446387,0.18067636219874533,0.41052353609134384
0.22568862090290662,0.23606462585034013,0.20110451453308598,0.3371422387136673
0.2643370482944951,0.24048429584599798,0.19877001013171228,0.29640864572779474
0.2190976816258418,0.14997179013449352,0.2435381528497924,0.38739237538987226
0.1843545582772116,0.2522373919780678,0.17367567395752628,0.3897323757871943
0.2607889262145977,0.2507526881149337,0.1364732622522008,0.35198512341826776
0.23618714618714617,0.18925824175824177,0.19718427405927405,0.377370337995338
0.2496530612244898,0.18312244897959185,0.16467448979591837,0.40255
0.21654093647673284,0.2240838735267124,0.15359894731051735,0.40577624268603735
0.21104999711749106,0.18153342269111034,0.21555504150812868,0.3918615386832699
0.23427373916406175,0.25056939512100806,0.13762919983242564,0.37752766588250464
0.15838683343341728,0.23139630182332044,0.22732279165508978,0.38289407308817247
0.25234236042595176,0.17210672609124622,0.26644394923961484,0.3091069642431872
0.15106842965888473,0.22816624305525524,0.2261010733624496,0.3946642539234104
0.18414573087093258,0.2339874932850728,0.1546519451123153,0.4272148307316793
0.2138513718985417,0.1938538451665136,0.2556154561969926,0.3366793267379521
0.1813305181252223,0.21726535641540548,0.2377537100036283,0.363650415455744
0.23199930875470057,0.1730115790158428,0.22020716661048656,0.37478194561897005
0.24135245623941276,0.21637300959909656,0.15693404856013554,0.3853404856013552
0.18823124232970778,0.24192733949767198,0.1963832991390536,0.3734581190335666
0.25937759103641456,0.16497142857142857,0.17826050420168066,0.39739047619047624
0.22752645502645502,0.18715079365079365,0.2081984126984127,0.37712433862433864
0.23524934589220303,0.21215175300889588,0.22043537414965986,0.33216352694924123
0.20540918006797015,0.15101696089096817,0.18178912135280406,0.4617847376882577
0.20643060449986445,0.22950417263679665,0.17639357355845564,0.3876716493048833
0.23065133508527708,0.2386589861305221,0.16981253372445637,0.3608771450597444
0.2947367850552598,0.15917121886348523,0.20738298257417487,0.3387090135070801
0.2834418652101579,0.14491144803339925,0.18931537809586588,0.38233130866057696
0.28745239815828055,0.23317779200132144,0.18976716976716979,0.28960264007322833
0.22293101592285267,0.20776402780892578,0.19124933841668534,0.37805561785153624
0.2517527010804322,0.2141576630652261,0.20691476590636254,0.3271748699479792
0.2015123822256175,0.19915842245989304,0.19013986503692387,0.4091893302775656
0.1828147034992657,0.2318223426343242,0.17619946320960148,0.4091634906568087
0.19289591225450387,0.20676712512989792,0.21309349331516944,0.3872434693004288
0.21856702381747461,0.2168084417030019,0.1850655545060474,0.3795589799734761
0.2783630193262602,0.20021137427213948,0.20550416175472438,0.315921444646876
0.1448334472544999,0.22513283208020052,0.23846251993620415,0.39157120072909546
0.2440257521672616,0.23290886573905442,0.1598203358344868,0.3632450462591972
0.19895105079776773,0.19903800244416925,0.1613887764852716,0.4406221702727914
0.2201056939466643,0.22613693808437746,0.21966586199065982,0.3340915059782984
0.23453815736821043,0.21055185231987528,0.18517420125945117,0.36973578905246307
0.2262904686198804,0.214685335755924,0.2014284200166553,0.3575957756075403
0.2204160970608339,0.21544813738892685,0.17911768056504898,0.3850180849851903
0.22462874628431545,0.2296842105263158,0.13934638922888615,0.4063406539604826
0.26457234432234433,0.16789010989010988,0.16325091575091574,0.40428663003663
0.2483729246487867,0.19808794015690567,0.21545812807881776,0.3380810071154899
0.27182785964035966,0.19596747002997,0.2129478334165834,0.3192568369130869
0.21318471274353626,0.16125892787657492,0.23389062447885978,0.391665734901029
0.15982456140350876,0.18441938178780282,0.24796992481203006,0.40778613199665836
0.23889591836734697,0.24054489795918368,0.19023061224489796,0.3303285714285714
0.22266281616893863,0.19923638799149004,0.19782627058545424,0.3802745252541171
0.19103748733535966,0.2219337096540744,0.18179425387176146,0.40523454913880447
0.2553366626504925,0.18182528272953805,0.21455710269540057,0.3482809519245689
0.17440160349854228,0.2644473598963395,0.16220578231292515,0.3989452542921931
0.23653480420508285,0.23105205746266116,0.21434815829165677,0.31806498004059924
0.2630386518243661,0.2017155225726654,0.25921243042671616,0.2760333951762523
0.32237500228448196,0.17170651325391167,0.23355101966220998,0.2723674647993964
0.2180278998778999,0.19359993894993893,0.2416416971916972,0.346730463980464
0.2391402749297486,0.204809561783246,0.15649800005063164,0.39955216323637377
0.2712965367965368,0.19135064935064935,0.22316017316017317,0.3141926406926407
0.21959701801867704,0.21004248652866164,0.19233340648087194,0.3780270889717894
0.22403003384976822,0.2467092916571095,0.18749314490064017,0.3417675295924822
0.1708127847761994,0.17411470750045846,0.2078462455388001,0.44722626218454203
0.21224572807846542,0.21748650524039403,0.22399889743131293,0.3462688692498276
0.17927620100264477,0.2229178804984276,0.1598301381158524,0.4379757803830752
0.24372403506857288,0.19371332948763922,0.21090290661719233,0.3516597288265956
0.14537698412698413,0.23230158730158731,0.2701686507936508,0.35215277777777776
